,id,age,sex,hhold,htype,wp,long,lat,RID
4487327,36061007200i1848,26,m,36061007200h2209,7,36047015200w186,-73.9828829918493,40.7449664244069,684268
6705950,36081046100i3059,41,f,36081046100h78,5,36059302502w171,-73.86944235430231,40.7423132280894,470313
6705951,36081046100i4,13,m,36081046100h78,5,36005008300s1,-73.86944235430231,40.7423132280894,470313
6705952,36081046100i59,29,f,36081046100h78,5,36081046100h78,-73.86944235430231,40.7423132280894,470313
6705953,36081046100i1918,42,m,36081046100h78,5,36081046100h78,-73.86944235430231,40.7423132280894,470313
412788,36005017500i225,35,m,36005017500h597,7,36005017500h597,-73.9143765155948,40.8301063574226,764377
6929019,36081055500i1608,42,f,36081055500h292,3,36081055500h292,-73.90400896749229,40.694781336531705,470394
6929020,36081055500i1886,65,m,36081055500h292,3,34017007100w133,-73.90400896749229,40.694781336531705,470394
6929021,36081055500i221,45,m,36081055500h292,3,36047000900w6309,-73.90400896749229,40.694781336531705,470394
6929022,36081055500i1470,44,m,36081055500h292,3,36103158107w152,-73.90400896749229,40.694781336531705,470394
6929023,36081055500i2025,58,f,36081055500h292,3,36081055500h292,-73.90400896749229,40.694781336531705,470394
6929024,36081055500i684,14,f,36081055500h292,3,36005040900s9,-73.90400896749229,40.694781336531705,470394
6929025,36081055500i683,9,f,36081055500h292,3,36071014102s0,-73.90400896749229,40.694781336531705,470394
2740982,36047048000i283,52,f,36047048000h284,5,36047048000h284,-73.976952258848,40.6308469030492,1284197
2740983,36047048000i3508,51,f,36047048000h284,5,36047048000h284,-73.976952258848,40.6308469030492,1284197
2740984,36047048000i92,9,m,36047048000h284,5,36081044302s0,-73.976952258848,40.6308469030492,1284197
2740985,36047048000i76,14,m,36047048000h284,5,36061031703s0,-73.976952258848,40.6308469030492,1284197
2740986,36047048000i89,10,f,36047048000h284,5,36081044302s0,-73.976952258848,40.6308469030492,1284197
7250343,36081076901i2291,82,f,36081076901h1496,0,36061012500w744,-73.8380851154109,40.718045816441204,690659
7250344,36081076901i1521,89,m,36081076901h1496,0,36061015002w79,-73.8380851154109,40.718045816441204,690659
8575074,36119005200i463,69,m,36119005200h449,1,36119005200h449,-73.80631374037941,40.9497400424432,730622
8575075,36119005200i751,59,f,36119005200h449,1,36119005200h449,-73.80631374037941,40.9497400424432,730622
8575076,36119005200i4384,66,f,36119005200h449,1,36119005200h449,-73.80631374037941,40.9497400424432,730622
8575077,36119005200i4676,78,f,36119005200h449,1,36119005200h449,-73.80631374037941,40.9497400424432,730622
8575078,36119005200i626,17,m,36119005200h449,1,36005046201s3,-73.80631374037941,40.9497400424432,730622
8575079,36119005200i625,17,f,36119005200h449,1,36005046201s3,-73.80631374037941,40.9497400424432,730622
8575080,36119005200i4203,47,f,36119005200h449,1,36119005200h449,-73.80631374037941,40.9497400424432,730622
8743142,34003003300i2248,9,f,34003003300h891,1,34039034200s1,-74.00445432023709,40.9206573767997,602338
8743143,34003003300i3440,19,m,34003003300h891,1,34003002200w152,-74.00445432023709,40.9206573767997,602338
8743144,34003003300i1648,36,f,34003003300h891,1,34003003300h891,-74.00445432023709,40.9206573767997,602338
8743145,34003003300i1144,48,m,34003003300h891,1,34003003300h891,-74.00445432023709,40.9206573767997,602338
8743146,34003003300i6201,2,f,34003003300h891,1,34003024100d1,-74.00445432023709,40.9206573767997,602338
3940054,36059301800i2914,43,m,36059301800h1486,0,36059407301w1725,-73.6981482978437,40.7905093795935,429554
3940055,36059301800i3049,43,f,36059301800h1486,0,36059301800h1486,-73.6981482978437,40.7905093795935,429554
3940056,36059301800i4682,48,f,36059301800h1486,0,36059301800h1486,-73.6981482978437,40.7905093795935,429554
7393329,36081086300i6905,53,f,36081086300h1946,0,36081087100w291,-73.8201097934898,40.7609247659036,800088
7393330,36081086300i3249,31,m,36081086300h1946,0,36081086300h1946,-73.8201097934898,40.7609247659036,800088
7393331,36081086300i3343,37,f,36081086300h1946,0,36061015200w68,-73.8201097934898,40.7609247659036,800088
9313848,34003051100i4051,7,f,34003051100h1514,1,34003023100s0,-74.1060974787701,40.8384355929198,601177
9313849,34003051100i4054,12,f,34003051100h1514,1,34031175601s0,-74.1060974787701,40.8384355929198,601177
9313850,34003051100i2475,43,m,34003051100h1514,1,34003051100h1514,-74.1060974787701,40.8384355929198,601177
9313851,34003051100i2640,43,f,34003051100h1514,1,34003051100h1514,-74.1060974787701,40.8384355929198,601177
9313852,34003051100i5069,44,m,34003051100h1514,1,34003051100h1514,-74.1060974787701,40.8384355929198,601177
5661630,36061029500i4655,35,m,36061029500h2853,6,36061029500h2853,-73.9231522470439,40.8679864982292,683041
5661631,36061029500i4642,49,m,36061029500h2853,6,36047060800w31,-73.9231522470439,40.8679864982292,683041
5661632,36061029500i6838,42,f,36061029500h2853,6,34015501102w,-73.9231522470439,40.8679864982292,683041
681934,36005023703i2686,45,f,36005023703h1290,0,36005023703h1290,-73.8985942861803,40.8597448779499,764156
681935,36005023703i1780,52,m,36005023703h1290,0,36005023703h1290,-73.8985942861803,40.8597448779499,764156
681936,36005023703i3659,36,m,36005023703h1290,0,34027041901w189,-73.8985942861803,40.8597448779499,764156
1646176,36047011800i296,36,m,36047011800h249,1,36047011800h249,-74.0119883355425,40.6369609763495,794324
1646177,36047011800i488,0,f,36047011800h249,1,36061000800d2,-74.0119883355425,40.6369609763495,794324
1646178,36047011800i1716,72,f,36047011800h249,1,36047000900w8674,-74.0119883355425,40.6369609763495,794324
1646179,36047011800i365,31,f,36047011800h249,1,36047011800h249,-74.0119883355425,40.6369609763495,794324
10731675,34023009100i2956,15,m,34023009100h827,1,34003001000s2,-74.21579718292242,40.583135697505,754490
10731676,34023009100i1499,53,m,34023009100h827,1,34023003600w80,-74.21579718292242,40.583135697505,754490
10731677,34023009100i2958,10,m,34023009100h827,1,34003001000s1,-74.21579718292242,40.583135697505,754490
10731678,34023009100i3573,9,f,34023009100h827,1,34003001000s1,-74.21579718292242,40.583135697505,754490
10731679,34023009100i1640,53,f,34023009100h827,1,34023002703w64,-74.21579718292242,40.583135697505,754490
10731680,34023009100i3480,3,m,34023009100h827,1,34023004600d0,-74.21579718292242,40.583135697505,754490
4597945,36061009300i8738,49,m,36061009300h3105,5,36061009300h3105,-73.99849684526241,40.7460459998231,684560
4597946,36061009300i2941,2,m,36061009300h3105,5,36061009300h3105,-73.99849684526241,40.7460459998231,684560
4597947,36061009300i3218,33,f,36061009300h3105,5,36061009300h3105,-73.99849684526241,40.7460459998231,684560
4597948,36061009300i2954,11,f,36061009300h3105,5,36061008900s3,-73.99849684526241,40.7460459998231,684560
8120618,36085014607i703,22,f,36085014607h485,4,36059519300w744,-74.15942065278291,40.5567662094093,474714
8120619,36085014607i3731,38,f,36085014607h485,4,36047002100w409,-74.15942065278291,40.5567662094093,474714
8059074,36085011402i2981,78,f,36085011402h523,3,36005046201w252,-74.1072289876378,40.580601217535204,783279
8059075,36085011402i273,34,m,36085011402h523,3,36085004000w79,-74.1072289876378,40.580601217535204,783279
8059076,36085011402i573,12,m,36085011402h523,3,36085013201s0,-74.1072289876378,40.580601217535204,783279
1697,36005000200i466,48,f,36005000200h315,5,36005000200h315,-73.8559321871516,40.8098007927382,66382
1698,36005000200i508,9,m,36005000200h315,5,36005000400s0,-73.8559321871516,40.8098007927382,66382
8976448,34003019204i2521,62,f,34003019204h1421,0,36061015300w431,-73.97901431935121,40.856563318938,748242
8976449,34003019204i2266,59,m,34003019204h1421,0,34003016000w259,-73.97901431935121,40.856563318938,748242
4172388,36061001300i3854,41,m,36061001300h2508,6,36061001300h2508,-74.0137632648684,40.707570239533794,450068
4172389,36061001300i3845,37,m,36061001300h2508,6,36061013900w299,-74.0137632648684,40.707570239533794,450068
8468443,36119002402i525,22,m,36119002402h842,7,36119000900w350,-73.8457626695622,40.9289339161054,736922
8244569,36085027706i2340,55,m,36085027706h646,1,36085027706h646,-74.16498185717059,40.587898591925295,475417
8244570,36085027706i1669,14,f,36085027706h646,1,36047004600s0,-74.16498185717059,40.587898591925295,475417
8244571,36085027706i1120,56,f,36085027706h646,1,36047053800w206,-74.16498185717059,40.587898591925295,475417
8244572,36085027706i978,57,m,36085027706h646,1,36085027706h646,-74.16498185717059,40.587898591925295,475417
2323028,36047033900i4327,43,f,36047033900h1709,6,36047033900h1709,-73.94043177214641,40.6710982154724,803095
2323029,36047033900i3368,19,m,36047033900h1709,6,36061006200w768,-73.94043177214641,40.6710982154724,803095
2323030,36047033900i2699,69,m,36047033900h1709,6,36047033900h1709,-73.94043177214641,40.6710982154724,803095
2323031,36047033900i2701,74,m,36047033900h1709,6,36047033900h1709,-73.94043177214641,40.6710982154724,803095
2323032,36047033900i3476,28,f,36047033900h1709,6,36047033900h1709,-73.94043177214641,40.6710982154724,803095
2323033,36047033900i3457,29,m,36047033900h1709,6,36047033900h1709,-73.94043177214641,40.6710982154724,803095
2323034,36047033900i2712,72,m,36047033900h1709,6,36047033900h1709,-73.94043177214641,40.6710982154724,803095
11138496,34031264102i4159,44,m,34031264102h2278,0,34039035400w233,-74.19447484324759,40.8755693095797,386822
11138497,34031264102i6113,19,m,34031264102h2278,0,34031264102h2278,-74.19447484324759,40.8755693095797,386822
11138498,34031264102i5752,36,f,34031264102h2278,0,34031264102h2278,-74.19447484324759,40.8755693095797,386822
11138499,34031264102i4269,45,f,34031264102h2278,0,34031264102h2278,-74.19447484324759,40.8755693095797,386822
10719837,34023003700i865,75,f,34023003700h807,0,34013010600w85,-74.2313651211728,40.58571757076879,619147
10719838,34023003700i770,76,m,34023003700h807,0,34023003700h807,-74.2313651211728,40.58571757076879,619147
10538758,34017015802i1312,42,f,34017015802h1091,5,34017015802h1091,-74.01445251674559,40.780072443276,331155
10538759,34017015802i1114,11,m,34017015802h1091,5,34003023501s0,-74.01445251674559,40.780072443276,331155
10538760,34017015802i1162,8,f,34017015802h1091,5,34003023501s0,-74.01445251674559,40.780072443276,331155
10572940,34017016500i3979,39,f,34017016500h749,2,34003036100w134,-74.0257931149813,40.7694370143639,1279495
10572941,34017016500i780,41,m,34017016500h749,2,34003036200w357,-74.0257931149813,40.7694370143639,1279495
10572942,34017016500i3458,61,m,34017016500h749,2,34017016500h749,-74.0257931149813,40.7694370143639,1279495
3587149,36047094401i0,57,m,36047094401h190,7,36081075701w828,-73.9258395777782,40.639524115945605,795043
7152432,36081069500i569,41,f,36081069500h402,1,36081069500h402,-73.87003111492692,40.7257204800004,466384
7152433,36081069500i468,44,m,36081069500h402,1,36047003500w63,-73.87003111492692,40.7257204800004,466384
7152434,36081069500i1824,76,f,36081069500h402,1,36081049700w6,-73.87003111492692,40.7257204800004,466384
7152435,36081069500i1751,46,f,36081069500h402,1,36081021600w142,-73.87003111492692,40.7257204800004,466384
7152436,36081069500i1919,49,m,36081069500h402,1,36061000600w88,-73.87003111492692,40.7257204800004,466384
7152437,36081069500i832,0,f,36081069500h402,1,36081038100d1,-73.87003111492692,40.7257204800004,466384
7152438,36081069500i1618,54,m,36081069500h402,1,36081069500h402,-73.87003111492692,40.7257204800004,466384
1333570,36005046201i14991,86,m,36005046201h11148,0,36005046201h11148,-73.82285147572621,40.8821563019513,410991
1333571,36005046201i17223,80,f,36005046201h11148,0,36047028501w226,-73.82285147572621,40.8821563019513,410991
1333572,36005046201i22171,73,m,36005046201h11148,0,36005046201h11148,-73.82285147572621,40.8821563019513,410991
3098116,36047058200i978,0,m,36047058200h532,1,36047058400d0,-73.9579759483247,40.5971555648734,797241
3098117,36047058200i2736,38,f,36047058200h532,1,36047058200h532,-73.9579759483247,40.5971555648734,797241
3098118,36047058200i2702,24,m,36047058200h532,1,36047058200h532,-73.9579759483247,40.5971555648734,797241
3098119,36047058200i737,44,m,36047058200h532,1,36061003200w75,-73.9579759483247,40.5971555648734,797241
3098120,36047058200i2183,44,f,36047058200h532,1,36047110400w95,-73.9579759483247,40.5971555648734,797241
3098121,36047058200i1022,8,m,36047058200h532,1,36047037000s1,-73.9579759483247,40.5971555648734,797241
3098122,36047058200i885,34,f,36047058200h532,1,36047058200h532,-73.9579759483247,40.5971555648734,797241
190271,36005007400i1482,34,m,36005007400h1123,0,36061017401w83,-73.8520146963202,40.8225759017394,793986
190272,36005007400i3357,36,m,36005007400h1123,0,36005007400h1123,-73.8520146963202,40.8225759017394,793986
190273,36005007400i3314,45,m,36005007400h1123,0,36081112300w71,-73.8520146963202,40.8225759017394,793986
190274,36005007400i2732,37,f,36005007400h1123,0,36061014602w67,-73.8520146963202,40.8225759017394,793986
190275,36005007400i2054,22,f,36005007400h1123,0,36005007900w16,-73.8520146963202,40.8225759017394,793986
2926622,36047052600i3444,30,f,36047052600h1376,0,36061003300w2675,-73.96830505498271,40.6375771120487,661154
2926623,36047052600i2458,54,f,36047052600h1376,0,36047015700w57,-73.96830505498271,40.6375771120487,661154
2926624,36047052600i2240,64,m,36047052600h1376,0,36047052600h1376,-73.96830505498271,40.6375771120487,661154
9859271,34013014800i119,26,f,34013014800h135,9,34013014800h135,-74.190786490003,40.8320468380306,34759
1276897,36005042901i261,36,m,36005042901h252,7,36005042901h252,-73.8770526917464,40.8739461400661,763554
7848106,36081146300i16,7,m,36081146300h249,5,36005000400s0,-73.78123442804159,40.7579385031571,776417
7848107,36081146300i235,35,f,36081146300h249,5,36081103202w25,-73.78123442804159,40.7579385031571,776417
7848108,36081146300i33,3,f,36081146300h249,5,36005000400d0,-73.78123442804159,40.7579385031571,776417
7848109,36081146300i2758,37,f,36081146300h249,5,36081146300h249,-73.78123442804159,40.7579385031571,776417
563985,36005021501i2100,11,m,36005021501h820,1,36005000400s0,-73.91801368606859,40.8497461485616,658023
563986,36005021501i971,34,m,36005021501h820,1,36061009500w950,-73.91801368606859,40.8497461485616,658023
563987,36005021501i1615,24,f,36005021501h820,1,36047001100w3418,-73.91801368606859,40.8497461485616,658023
563988,36005021501i3152,56,f,36005021501h820,1,36005021501h820,-73.91801368606859,40.8497461485616,658023
563989,36005021501i2096,7,f,36005021501h820,1,36005000400s0,-73.91801368606859,40.8497461485616,658023
563990,36005021501i3104,69,m,36005021501h820,1,36005021501h820,-73.91801368606859,40.8497461485616,658023
5980303,36081012602i48,3,f,36081012602h140,5,36081012602h140,-73.838960809225,40.6941945468696,694687
5980304,36081012602i2474,11,f,36081012602h140,5,36005022500s6,-73.838960809225,40.6941945468696,694687
5980305,36081012602i135,21,f,36081012602h140,5,36081012602h140,-73.838960809225,40.6941945468696,694687
5980306,36081012602i52,0,f,36081012602h140,5,36081012602h140,-73.838960809225,40.6941945468696,694687
5980307,36081012602i65,10,m,36081012602h140,5,36005022500s6,-73.838960809225,40.6941945468696,694687
5980308,36081012602i57,4,m,36081012602h140,5,36005022500s6,-73.838960809225,40.6941945468696,694687
4409156,36061005900i1411,64,f,36061005900h902,9,36061005900h902,-73.99617894352221,40.7316601733895,80814
4949805,36061015601i3026,23,m,36061015601h2133,0,36061015601h2133,-73.9477459489206,40.7833471186195,1252103
4949806,36061015601i2687,29,f,36061015601h2133,0,36047000900w12190,-73.9477459489206,40.7833471186195,1252103
9889476,34013015500i3255,64,f,34013015500h924,1,34027042600w847,-74.1862706771913,40.789445792607495,604465
9889477,34013015500i1380,46,m,34013015500h924,1,34027043303w188,-74.1862706771913,40.789445792607495,604465
9889478,34013015500i3125,19,f,34013015500h924,1,34013015500h924,-74.1862706771913,40.789445792607495,604465
9889479,34013015500i2744,4,f,34013015500h924,1,34023000606s2,-74.1862706771913,40.789445792607495,604465
9889480,34013015500i1737,41,f,34013015500h924,1,34013010600w73,-74.1862706771913,40.789445792607495,604465
9889481,34013015500i2733,3,f,34013015500h924,1,34013000500d2,-74.1862706771913,40.789445792607495,604465
2153012,36047028600i3219,23,f,36047028600h1751,0,36047054600w97,-74.0022651540636,40.600748185971796,797131
2153013,36047028600i3049,25,m,36047028600h1751,0,36061003300w2693,-74.0022651540636,40.600748185971796,797131
2153014,36047028600i4595,31,m,36047028600h1751,0,36047028600h1751,-74.0022651540636,40.600748185971796,797131
8689327,36119007200i2296,66,f,36119007200h289,10,36119007200h289,-73.7346184533143,40.9474555890054,542488
871009,36005029600i219,28,m,36005029600h252,7,36005029600h252,-73.8365539512386,40.8566313197056,413295
1307378,36005044400i1043,25,f,36005044400h553,4,36005042100w818,-73.8453217038758,40.899920974329,763854
4477195,36061007000i8803,39,f,36061007000h4284,6,36061007000h4284,-73.9781472697761,40.744861408773,1146049
