,id,age,sex,hhold,htype,wp,long,lat,RID
1388492,36047000502i2401,44,f,36047000502h1509,11,36047000900w12160,-73.9936547121183,40.6938551422214,794375
1388493,36047000502i2404,51,m,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388494,36047000502i2405,29,m,36047000502h1509,11,36103135209w494,-73.9936547121183,40.6938551422214,794375
1388495,36047000502i2406,44,f,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388496,36047000502i2407,48,m,36047000502h1509,11,36061010900w2290,-73.9936547121183,40.6938551422214,794375
1388497,36047000502i2408,29,m,36047000502h1509,11,36047078600w24,-73.9936547121183,40.6938551422214,794375
1388498,36047000502i2409,51,f,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388499,36047000502i2413,26,f,36047000502h1509,11,36103122802w51,-73.9936547121183,40.6938551422214,794375
1388500,36047000502i2397,30,m,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388501,36047000502i2414,36,f,36047000502h1509,11,36061001300w929,-73.9936547121183,40.6938551422214,794375
1388502,36047000502i2416,27,m,36047000502h1509,11,36005015500w92,-73.9936547121183,40.6938551422214,794375
1388503,36047000502i2446,60,m,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388504,36047000502i2445,21,f,36047000502h1509,11,36061012800w38,-73.9936547121183,40.6938551422214,794375
1388505,36047000502i2444,45,f,36047000502h1509,11,36061005800w574,-73.9936547121183,40.6938551422214,794375
1388506,36047000502i2443,43,f,36047000502h1509,11,36047000900w11070,-73.9936547121183,40.6938551422214,794375
1388507,36047000502i2442,30,m,36047000502h1509,11,36061005400w847,-73.9936547121183,40.6938551422214,794375
1388508,36047000502i2441,18,m,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388509,36047000502i2440,28,f,36047000502h1509,11,36061009400w1287,-73.9936547121183,40.6938551422214,794375
1388510,36047000502i2439,25,f,36047000502h1509,11,36061011203w570,-73.9936547121183,40.6938551422214,794375
1388511,36047000502i2437,41,f,36047000502h1509,11,36061007600w303,-73.9936547121183,40.6938551422214,794375
1388512,36047000502i2436,47,m,36047000502h1509,11,36061007100w150,-73.9936547121183,40.6938551422214,794375
1388513,36047000502i2434,27,m,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388514,36047000502i2410,28,f,36047000502h1509,11,36087012800w261,-73.9936547121183,40.6938551422214,794375
1388515,36047000502i2433,64,f,36047000502h1509,11,36047000900w7329,-73.9936547121183,40.6938551422214,794375
1388516,36047000502i2431,67,m,36047000502h1509,11,36047000100w30,-73.9936547121183,40.6938551422214,794375
1388517,36047000502i2430,46,f,36047000502h1509,11,36061007400w1055,-73.9936547121183,40.6938551422214,794375
1388518,36047000502i2428,57,f,36047000502h1509,11,36061013700w1634,-73.9936547121183,40.6938551422214,794375
1388519,36047000502i2427,33,m,36047000502h1509,11,36061008000w996,-73.9936547121183,40.6938551422214,794375
1388520,36047000502i2426,40,f,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388521,36047000502i2425,54,m,36047000502h1509,11,36061003700w764,-73.9936547121183,40.6938551422214,794375
1388522,36047000502i2424,83,f,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388523,36047000502i2423,60,f,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388524,36047000502i2421,32,f,36047000502h1509,11,36061009900w724,-73.9936547121183,40.6938551422214,794375
1388525,36047000502i2419,77,m,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388526,36047000502i2418,74,m,36047000502h1509,11,36047000900w11256,-73.9936547121183,40.6938551422214,794375
1388527,36047000502i2432,74,m,36047000502h1509,11,36047000502h1509,-73.9936547121183,40.6938551422214,794375
1388528,36047000502i2411,52,m,36047000502h1509,11,36119009300w1164,-73.9936547121183,40.6938551422214,794375
4484669,36061007100i4744,43,m,36061007100h3200,6,36061005000w464,-73.999647953223,40.7368088677377,1253482
4484670,36061007100i4740,50,m,36061007100h3200,6,36047081600w326,-73.999647953223,40.7368088677377,1253482
4484671,36061007100i4739,50,m,36061007100h3200,6,36061010100w1883,-73.999647953223,40.7368088677377,1253482
6769620,36081047800i1595,73,m,36081047800h1516,0,36081047800h1516,-73.7649630467653,40.7193878301091,692909
6769621,36081047800i2352,78,f,36081047800h1516,0,36081047800h1516,-73.7649630467653,40.7193878301091,692909
6769622,36081047800i4136,69,m,36081047800h1516,0,36061014500w1095,-73.7649630467653,40.7193878301091,692909
942401,36005033202i1249,51,f,36005033202h840,5,36061002900w3115,-73.86887406426409,40.8632379964709,802649
942402,36005033202i3697,34,f,36005033202h840,5,36081136700w46,-73.86887406426409,40.8632379964709,802649
942403,36005033202i1425,7,f,36005033202h840,5,36005000400s0,-73.86887406426409,40.8632379964709,802649
942404,36005033202i1447,9,m,36005033202h840,5,36005000400s0,-73.86887406426409,40.8632379964709,802649
5896959,36081009400i1196,27,m,36081009400h617,1,36081009400h617,-73.8388593294185,40.679920784742606,697363
5896960,36081009400i2690,6,f,36081009400h617,1,36005013500s4,-73.8388593294185,40.679920784742606,697363
5896961,36081009400i1237,23,f,36081009400h617,1,36081009400h617,-73.8388593294185,40.679920784742606,697363
5896962,36081009400i2134,0,f,36081009400h617,1,36081009400h617,-73.8388593294185,40.679920784742606,697363
9717679,34013011100i804,38,f,34013011100h528,9,34013011100h528,-74.21311412416419,40.7538135954101,919640
280590,36005011900i2848,15,f,36005011900h1430,1,36005001600s10,-73.8918349006118,40.823577068881896,657019
280591,36005011900i2850,13,m,36005011900h1430,1,36005012101s0,-73.8918349006118,40.823577068881896,657019
280592,36005011900i4542,53,f,36005011900h1430,1,36005011900h1430,-73.8918349006118,40.823577068881896,657019
280593,36005011900i1565,22,m,36005011900h1430,1,36005011900h1430,-73.8918349006118,40.823577068881896,657019
280594,36005011900i1297,19,f,36005011900h1430,1,36061010100w1003,-73.8918349006118,40.823577068881896,657019
280595,36005011900i4284,45,f,36005011900h1430,1,36005011900h1430,-73.8918349006118,40.823577068881896,657019
273361,36005011700i259,51,m,36005011700h374,3,36005031400w9,-73.8817101289119,40.814853940620395,654401
273362,36005011700i742,8,f,36005011700h374,3,36005000400s0,-73.8817101289119,40.814853940620395,654401
273363,36005011700i741,8,f,36005011700h374,3,36005000400s0,-73.8817101289119,40.814853940620395,654401
3329362,36047078000i1424,29,m,36047078000h483,0,36047078000h483,-73.93745834689959,40.636423886997704,767229
3329363,36047078000i707,30,m,36047078000h483,0,36081071600w2485,-73.93745834689959,40.636423886997704,767229
3329364,36047078000i903,32,f,36047078000h483,0,36061003900w1034,-73.93745834689959,40.636423886997704,767229
3329365,36047078000i1471,69,f,36047078000h483,0,36047078000h483,-73.93745834689959,40.636423886997704,767229
921071,36005032400i972,84,f,36005032400h80,10,36005032400h80,-73.86159408803341,40.8646051360861,793567
3279003,36047074000i2370,18,m,36047074000h793,1,36047074000h793,-73.9429689878942,40.6283861124638,765443
3279004,36047074000i2135,13,f,36047074000h793,1,36081019900s0,-73.9429689878942,40.6283861124638,765443
3279005,36047074000i1212,24,m,36047074000h793,1,36047074000h793,-73.9429689878942,40.6283861124638,765443
3279006,36047074000i1553,24,f,36047074000h793,1,36047001100w3149,-73.9429689878942,40.6283861124638,765443
3279007,36047074000i2306,47,m,36047074000h793,1,36047041600w10,-73.9429689878942,40.6283861124638,765443
3279008,36047074000i2123,0,f,36047074000h793,1,36081033900d1,-73.9429689878942,40.6283861124638,765443
3279009,36047074000i2128,0,m,36047074000h793,1,36081033900d1,-73.9429689878942,40.6283861124638,765443
4159346,36061001002i1619,54,f,36061001002h1003,5,36061001002h1003,-73.9753853889609,40.7184350610929,450477
4159347,36061001002i1837,12,m,36061001002h1003,5,36061002201s1,-73.9753853889609,40.7184350610929,450477
4159348,36061001002i1836,16,m,36061001002h1003,5,36061001002s0,-73.9753853889609,40.7184350610929,450477
2954615,36047053200i1789,49,f,36047053200h844,0,36047053200h844,-73.9597697005928,40.6267955072495,768025
2954616,36047053200i1546,42,m,36047053200h844,0,36061003900w954,-73.9597697005928,40.6267955072495,768025
6189881,36081023500i6560,16,f,36081023500h1323,1,36087011602s4,-73.918736525033,40.7382225010468,775740
6189882,36081023500i2159,55,f,36081023500h1323,1,36081023500h1323,-73.918736525033,40.7382225010468,775740
6189883,36081023500i5306,53,m,36081023500h1323,1,36081023500h1323,-73.918736525033,40.7382225010468,775740
6189884,36081023500i2724,14,m,36081023500h1323,1,36087011602s4,-73.918736525033,40.7382225010468,775740
6189885,36081023500i1652,55,m,36081023500h1323,1,36081023500h1323,-73.918736525033,40.7382225010468,775740
6189886,36081023500i2722,12,m,36081023500h1323,1,36061014802s0,-73.918736525033,40.7382225010468,775740
6189887,36081023500i2717,17,f,36081023500h1323,1,36087011602s4,-73.918736525033,40.7382225010468,775740
6189888,36081023500i2720,13,f,36081023500h1323,1,36061014802s0,-73.918736525033,40.7382225010468,775740
11168403,34039030702i3260,24,m,34039030702h1883,1,34039031300w116,-74.2193944320958,40.6578861333774,408038
11168404,34039030702i5418,10,m,34039030702h1883,1,34003001000s1,-74.2193944320958,40.6578861333774,408038
11168405,34039030702i3609,19,f,34039030702h1883,1,34035052400w260,-74.2193944320958,40.6578861333774,408038
6386333,36081028900i286,10,f,36081028900h670,5,36103111703s0,-73.8929006711731,40.752903614440605,777013
6386334,36081028900i636,53,f,36081028900h670,5,36061010200w2008,-73.8929006711731,40.752903614440605,777013
6386335,36081028900i317,12,m,36081028900h670,5,36081028500s0,-73.8929006711731,40.752903614440605,777013
427540,36005017901i787,37,m,36005017901h950,2,36005017901h950,-73.9173565594511,40.8348676193311,764528
9134403,34003030400i4177,64,f,34003030400h2369,0,34003030400h2369,-74.0853830058995,40.8719385898925,598562
9134404,34003030400i3846,55,m,34003030400h2369,0,34035052300w255,-74.0853830058995,40.8719385898925,598562
9134405,34003030400i6058,67,m,34003030400h2369,0,34027041803w515,-74.0853830058995,40.8719385898925,598562
7923609,36081162100i4292,34,f,36081162100h916,1,36061006100w114,-73.72547270596209,40.7297435532376,697980
7923610,36081162100i2102,4,m,36081162100h916,1,36005000400s0,-73.72547270596209,40.7297435532376,697980
7923611,36081162100i2118,5,f,36081162100h916,1,36005000400s0,-73.72547270596209,40.7297435532376,697980
7923612,36081162100i5109,18,m,36081162100h916,1,36103123900w124,-73.72547270596209,40.7297435532376,697980
7923613,36081162100i1275,46,m,36081162100h916,1,36081162100h916,-73.72547270596209,40.7297435532376,697980
7923614,36081162100i2105,7,m,36081162100h916,1,36005000400s0,-73.72547270596209,40.7297435532376,697980
7923615,36081162100i1628,44,f,36081162100h916,1,36081162100h916,-73.72547270596209,40.7297435532376,697980
5370360,36061022400i4211,57,f,36061022400h2343,0,36061022400h2343,-73.94639302255541,40.8114747417724,961232
5370361,36061022400i5393,56,m,36061022400h2343,0,36061022400h2343,-73.94639302255541,40.8114747417724,961232
5370362,36061022400i2997,67,m,36061022400h2343,0,36061022400h2343,-73.94639302255541,40.8114747417724,961232
5370363,36061022400i6074,63,m,36061022400h2343,0,36061002100w2369,-73.94639302255541,40.8114747417724,961232
5370364,36061022400i5600,75,m,36061022400h2343,0,36061004000w647,-73.94639302255541,40.8114747417724,961232
1492430,36047006500i2356,46,m,36047006500h1624,0,36047056900w26,-73.9984099559048,40.68183700531979,764832
1492431,36047006500i2606,38,f,36047006500h1624,0,36047006300w32,-73.9984099559048,40.68183700531979,764832
1492432,36047006500i4799,19,f,36047006500h1624,0,36047006500h1624,-73.9984099559048,40.68183700531979,764832
8071957,36085012804i4217,14,m,36085012804h1410,0,36085011202s0,-74.1008506948512,40.5618659316412,92435
8071958,36085012804i3146,43,f,36085012804h1410,0,36085012804h1410,-74.1008506948512,40.5618659316412,92435
8071959,36085012804i2799,69,f,36085012804h1410,0,36085012804h1410,-74.1008506948512,40.5618659316412,92435
8071960,36085012804i2825,76,m,36085012804h1410,0,36085012804h1410,-74.1008506948512,40.5618659316412,92435
8071961,36085012804i3281,65,m,36085012804h1410,0,36085012804h1410,-74.1008506948512,40.5618659316412,92435
6103447,36081018102i3837,28,f,36081018102h1492,0,36081018102h1492,-73.92265714586391,40.7423532254498,799764
6103448,36081018102i2199,43,m,36081018102h1492,0,36081018102h1492,-73.92265714586391,40.7423532254498,799764
6103449,36081018102i2305,31,f,36081018102h1492,0,36081018102h1492,-73.92265714586391,40.7423532254498,799764
1007092,36005036300i2531,20,m,36005036300h2113,1,36005036300h2113,-73.8854663147274,40.8437038111741,763020
1007093,36005036300i4587,9,f,36005036300h2113,1,36005000400s0,-73.8854663147274,40.8437038111741,763020
1007094,36005036300i2842,18,f,36005036300h2113,1,36047053800w328,-73.8854663147274,40.8437038111741,763020
3308854,36047076400i1823,11,m,36047076400h830,1,36047077200s2,-73.959245881723,40.634312197698705,804084
3308855,36047076400i1824,8,m,36047076400h830,1,36047077200s2,-73.959245881723,40.634312197698705,804084
3308856,36047076400i829,26,m,36047076400h830,1,36047076400h830,-73.959245881723,40.634312197698705,804084
3308857,36047076400i1409,31,f,36047076400h830,1,36047076400h830,-73.959245881723,40.634312197698705,804084
2313789,36047033600i2922,58,f,36047033600h1556,0,36047033600h1556,-74.00836211295741,40.575564542932504,662131
2313790,36047033600i2773,50,m,36047033600h1556,0,36047033600h1556,-74.00836211295741,40.575564542932504,662131
5806579,36081005400i3433,43,m,36081005400h383,5,36081005400h383,-73.85057292293808,40.6817517405935,469628
5806580,36081005400i647,14,f,36081005400h383,5,36103146901s2,-73.85057292293808,40.6817517405935,469628
5806581,36081005400i530,51,f,36081005400h383,5,34037371400w23,-73.85057292293808,40.6817517405935,469628
5806582,36081005400i3451,43,m,36081005400h383,5,36081005400h383,-73.85057292293808,40.6817517405935,469628
4155924,36061000800i2077,19,m,36061000800h3465,6,36047011900w125,-73.9924889623238,40.711958970690105,684668
4155925,36061000800i1996,18,m,36061000800h3465,6,36061000800h3465,-73.9924889623238,40.711958970690105,684668
4155926,36061000800i6228,27,m,36061000800h3465,6,36061000800h3465,-73.9924889623238,40.711958970690105,684668
10217563,34017005200i3102,83,m,34017005200h1001,4,34017005200h1001,-74.0896314121387,40.712517805675894,330676
10217564,34017005200i1902,24,f,34017005200h1001,4,34027041604w121,-74.0896314121387,40.712517805675894,330676
10217565,34017005200i3680,11,f,34017005200h1001,4,34017001800s1,-74.0896314121387,40.712517805675894,330676
9248778,34003042302i2042,82,f,34003042302h970,0,34017019800w307,-74.0642163687905,40.9695254265851,596893
9248779,34003042302i5083,43,f,34003042302h970,0,34031216701w83,-74.0642163687905,40.9695254265851,596893
9248780,34003042302i1492,86,m,34003042302h970,0,34003042302h970,-74.0642163687905,40.9695254265851,596893
6676819,36081045500i10978,76,f,36081045500h1999,4,36081045500h1999,-73.8641338917579,40.7343960567513,776598
6676820,36081045500i3441,57,f,36081045500h1999,4,36059302400w73,-73.8641338917579,40.7343960567513,776598
10294249,34017007400i4090,29,m,34017007400h1159,1,36061003900w1038,-74.04132633824159,40.7134597009355,36246
10294250,34017007400i3227,4,m,34017007400h1159,1,34017007500s0,-74.04132633824159,40.7134597009355,36246
10294251,34017007400i1544,32,f,34017007400h1159,1,34017007400h1159,-74.04132633824159,40.7134597009355,36246
10294252,34017007400i1623,32,m,34017007400h1159,1,34017007400h1159,-74.04132633824159,40.7134597009355,36246
1206860,36005040900i2892,20,m,36005040900h1061,1,36061008800w1191,-73.8934545321142,40.8763738106429,411768
1206861,36005040900i2494,13,f,36005040900h1061,1,36061016100s1,-73.8934545321142,40.8763738106429,411768
1206862,36005040900i2478,11,f,36005040900h1061,1,36005000400s0,-73.8934545321142,40.8763738106429,411768
1206863,36005040900i3579,67,m,36005040900h1061,1,36005040900h1061,-73.8934545321142,40.8763738106429,411768
1206864,36005040900i1312,44,m,36005040900h1061,1,36005030100w40,-73.8934545321142,40.8763738106429,411768
1206865,36005040900i1772,48,f,36005040900h1061,1,36005040900h1061,-73.8934545321142,40.8763738106429,411768
8117966,36085014606i1408,63,f,36085014606h927,1,36081020500w251,-74.13705454351609,40.5581785285111,701943
8117967,36085014606i5166,19,f,36085014606h927,1,36085014606h927,-74.13705454351609,40.5581785285111,701943
