Id,HmID,WrkID,Sex,Age,Grp
36081005300i3172,36081005300h1965,36047000900w7512,m,28,inGrp
36081005300i5072,36081005300h1965,36081005300h1965,m,14,inGrp
36081005300i1393,36081005300h1965,36081005300h1965,m,19,inGrp
36085009700i3117,36085009700h733,36085009700h733,f,54,inGrp
36085009700i1742,36085009700h733,36085006700s0,m,13,inGrp
36085009700i1418,36085009700h733,36085027702w514,f,57,inGrp
36085009700i813,36085009700h733,36085009700h733,m,53,inGrp
36085009700i3708,36085009700h733,36061006800w592,m,41,inGrp
36085009700i3623,36085009700h733,36085006700s0,f,12,inGrp
36085009700i1741,36085009700h733,36085006700s0,m,13,inGrp
34017000700i2528,34017000700h1329,34017000700h1329,m,55,inGrp
34017000700i2522,34017000700h1329,34013019600w65,m,63,inGrp
34017000700i2678,34017000700h1329,34017000700h1329,m,38,inGrp
36081070300i451,36081070300h372,36081070300h372,f,41,inGrp
36081070300i367,36081070300h372,36005001600s1,f,9,inGrp
36081070300i469,36081070300h372,36081070300h372,m,51,inGrp
36047022200i4126,36047022200h285,34017014800w152,f,63,inGrp
36047022200i441,36047022200h285,36047022200h285,f,36,inGrp
36047022200i4362,36047022200h285,36047022200h285,m,28,inGrp
36047022200i84,36047022200h285,36047022600d0,m,1,inGrp
36005013200i5031,36005013200h2017,36005001600s10,m,17,inGrp
36005013200i5678,36005013200h2017,36005013200h2017,m,76,inGrp
36005013200i3955,36005013200h2017,36061014602w49,f,38,inGrp
36005013200i4996,36005013200h2017,36005025000s0,m,13,inGrp
36005013200i3794,36005013200h2017,36005013200h2017,m,41,inGrp
36005013200i5127,36005013200h2017,36047000900w9202,m,48,inGrp
36047044300i2708,36047044300h1304,36047044300h1304,f,41,inGrp
36047044300i2048,36047044300h1304,36047013800w26,m,36,inGrp
36005022500i3326,36005022500h2018,36061005502w175,m,34,inGrp
36005022500i4273,36005022500h2018,36005022500h2018,f,27,inGrp
36081079701i4139,36081079701h2291,36061005502w194,f,62,inGrp
36081079701i3911,36081079701h2291,36081079701h2291,m,59,inGrp
36081086300i3836,36081086300h2145,36081087100w432,f,28,inGrp
36081086300i3774,36081086300h2145,36081086300h2145,m,23,inGrp
36047043500i3129,36047043500h669,36081017900s4,m,14,inGrp
36047043500i1491,36047043500h669,36081063301s0,f,10,inGrp
36047043500i438,36047043500h669,36081083800w11,m,34,inGrp
34031124602i2665,34031124602h1471,34031124602h1471,m,41,inGrp
34031124602i4025,34031124602h1471,34031124602h1471,f,26,inGrp
34031124602i2878,34031124602h1471,34013007000w45,f,45,inGrp
36047006200i411,36047006200h420,36061010000w1772,m,42,inGrp
36061023501i2927,36061023501h2081,36061023501h2081,m,33,inGrp
36061023501i2928,36061023501h2081,36061023501h2081,m,22,inGrp
36061025900i3024,36061025900h902,36061025900h902,f,50,inGrp
36061025900i3248,36061025900h902,36005005100s3,f,12,inGrp
36061025900i723,36061025900h902,36061003300w2765,m,34,inGrp
36061025900i1411,36061025900h902,36005006100s5,m,6,inGrp
34003040002i2543,34003040002h1181,34003040002h1181,m,68,inGrp
34003040002i2607,34003040002h1181,34003040002h1181,f,57,inGrp
36061000700i5935,36061000700h4037,36061000900w1715,f,25,inGrp
36061000700i5928,36061000700h4037,36061003900w219,f,24,inGrp
36061000700i5930,36061000700h4037,36061000700h4037,f,28,inGrp
36081011600i619,36081011600h338,36047089800w4,m,21,inGrp
36081011600i1995,36081011600h338,36081011600h338,f,29,inGrp
36081011600i736,36081011600h338,36061008000w1274,f,27,inGrp
36081011600i1080,36081011600h338,36005001600d0,m,3,inGrp
36081011600i1083,36081011600h338,36005016700s0,f,4,inGrp
36081011600i1078,36081011600h338,36005016700s0,f,4,inGrp
34031183000i6589,34031183000h1273,34031183000h1273,f,21,inGrp
34031183000i2675,34031183000h1273,34031183000h1273,f,41,inGrp
34031183000i3282,34031183000h1273,34031183000d0,f,3,inGrp
34031183000i5978,34031183000h1273,34031183000h1273,f,32,inGrp
34031183000i6418,34031183000h1273,34031183000h1273,f,53,inGrp
34031183000i3279,34031183000h1273,34031183000d0,f,2,inGrp
34031183000i2064,34031183000h1273,34031183000h1273,m,36,inGrp
34031183000i3281,34031183000h1273,34031183000d0,f,1,inGrp
34003033300i1207,34003033300h728,36081001900w502,f,53,inGrp
34003033300i1691,34003033300h728,34003033300h728,m,15,inGrp
34003033300i822,34003033300h728,34003033300h728,m,61,inGrp
34003031300i2886,34003031300h1587,34003031300h1587,f,49,inGrp
34003031300i2582,34003031300h1587,34003031300h1587,m,42,inGrp
36005038302i5971,36005038302h1693,36005038302h1693,f,29,inGrp
36005038302i3545,36005038302h1693,34017015300w6,f,67,inGrp
36005038302i5436,36005038302h1693,36005000400s0,m,7,inGrp
36005038302i1937,36005038302h1693,36005038302h1693,m,73,inGrp
36005038302i5725,36005038302h1693,36005038302h1693,m,88,inGrp
36047053500i2063,36047053500h635,36047053500w105,m,23,inGrp
36047053500i3777,36047053500h635,36047053500h635,m,60,inGrp
36047053500i1511,36047053500h635,36047053500s2,f,8,inGrp
36047053500i1744,36047053500h635,36047053500h635,f,19,inGrp
36047053500i4250,36047053500h635,36061002900w3046,m,26,inGrp
36047053500i2766,36047053500h635,36047053500s2,f,11,inGrp
36005015300i3638,36005015300h1330,36005015300h1330,f,34,inGrp
36005015300i3790,36005015300h1330,36005000400s0,f,7,inGrp
36005015300i3555,36005015300h1330,36005015300h1330,m,42,inGrp
36005015300i259,36005015300h1330,36119007100w218,m,19,inGrp
36005015300i4025,36005015300h1330,36005026500w59,m,65,inGrp
36005015300i2344,36005015300h1330,36005015300h1330,m,21,inGrp
36005021301i1141,36005021301h157,36061003700w987,m,56,inGrp
36005021301i944,36005021301h157,36005000400s0,m,4,inGrp
36005021301i464,36005021301h157,36005001600s10,f,16,inGrp
36005021301i451,36005021301h157,36005001600s10,f,15,inGrp
36005021301i367,36005021301h157,36005021301h157,f,58,inGrp
36005021301i1015,36005021301h157,36061003300w2571,f,26,inGrp
36081059300i3406,36081059300h529,36059301500w26,f,52,inGrp
36081059300i723,36081059300h529,36061005000w499,f,22,inGrp
36081059300i3246,36081059300h529,36061005600w827,m,74,inGrp
36047114202i2497,36047114202h562,36047114202h562,m,30,inGrp
36047114202i993,36047114202h562,36061008100w369,f,49,inGrp
36047114202i1152,36047114202h562,36047119800s0,f,6,inGrp
36047114202i2411,36047114202h562,36047114202h562,f,29,inGrp
36047114202i690,36047114202h562,36081061602w39,m,53,inGrp
36081033000i2457,36081033000h1295,36081033000h1295,f,37,inGrp
36081033000i3416,36081033000h1295,36081033000h1295,f,6,inGrp
36081033000i1583,36081033000h1295,36047114400w202,m,34,inGrp
36081100802i3624,36081100802h1959,36061006100w295,m,53,inGrp
36081100802i5563,36081100802h1959,36081100802h1959,m,29,inGrp
36081100802i4205,36081100802h1959,36081101001w29,f,59,inGrp
36081100802i5369,36081100802h1959,36081100802h1959,f,32,inGrp
36005005002i3405,36005005002h1599,36047057600w29,f,45,inGrp
36005005002i5657,36005005002h1599,36005005002h1599,m,56,inGrp
36005005002i2545,36005005002h1599,36005005002h1599,m,48,inGrp
34003051400i4586,34003051400h463,34013006700s1,f,5,inGrp
34003051400i499,34003051400h463,34003051400h463,f,63,inGrp
34003051400i4015,34003051400h463,34013006700s1,f,5,inGrp
36081059200i85,36081059200h73,36081152901s0,f,13,inGrp
36081059200i89,36081059200h73,36061004900w279,f,56,inGrp
36061017500i5237,36061017500h3377,36061017500h3377,f,67,inGrp
36061017500i4873,36061017500h3377,34017007700w856,m,61,inGrp
34003017100i999,34003017100h783,34003023501w197,f,41,inGrp
36047026400i2692,36047026400h1480,36061002100w1240,m,46,inGrp
36047026400i2957,36047026400h1480,36047026400h1480,f,48,inGrp
36047026400i3147,36047026400h1480,36047026400h1480,m,69,inGrp
36005014702i550,36005014702h447,36005000400s0,m,8,inGrp
36005014702i701,36005014702h447,36005014702h447,f,39,inGrp
36005014702i3986,36005014702h447,36005014702h447,f,51,inGrp
36005014702i3703,36005014702h447,36005014702h447,m,20,inGrp
36005014702i551,36005014702h447,36005014702h447,f,3,inGrp
36005014702i4247,36005014702h447,36005014702h447,f,35,inGrp
36061016200i1152,36061016200h1701,36061016200s4,m,10,inGrp
36061016200i6598,36061016200h1701,36061010400w1859,m,25,inGrp
36061016200i5839,36061016200h1701,36061016200h1701,m,19,inGrp
36061016200i6513,36061016200h1701,36061016200h1701,m,52,inGrp
36061016200i2048,36061016200h1701,36005038700w51,f,40,inGrp
36047027700i2817,36047027700h952,36061001300w1641,f,58,inGrp
36047027700i1792,36047027700h952,36047027700h952,f,48,inGrp
36061016001i571,36061016001h646,36061016001h646,m,2,inGrp
36061016001i475,36061016001h646,36061016001h646,m,24,inGrp
36061016001i580,36061016001h646,36005002500s1,f,7,inGrp
36061016001i641,36061016001h646,36081004500s0,f,17,inGrp
34017006200i2658,34017006200h1344,34017006200h1344,m,71,inGrp
34017006200i2233,34017006200h1344,34017006200h1344,m,41,inGrp
34017006200i3543,34017006200h1344,34017006200h1344,m,0,inGrp
34017006200i2601,34017006200h1344,34017006200h1344,f,39,inGrp
36081103300i3928,36081103300h927,34003041100w99,m,55,inGrp
36081103300i1724,36081103300h927,36081102900w23,m,46,inGrp
36081103300i4069,36081103300h927,36081103300h927,m,16,inGrp
36081103300i3180,36081103300h927,36005026602s1,m,13,inGrp
36081103300i1859,36081103300h927,36005009300w640,f,45,inGrp
36081103300i3184,36081103300h927,36081103300h927,f,8,inGrp
34013016000i3624,34013016000h1201,34013016000h1201,f,15,inGrp
34013016000i2503,34013016000h1201,36081005100w90,m,50,inGrp
34013016000i2834,34013016000h1201,34013016000h1201,f,59,inGrp
34013016000i5288,34013016000h1201,34013016000h1201,m,18,inGrp
34013016000i3678,34013016000h1201,34013016000h1201,f,17,inGrp
34013016000i3692,34013016000h1201,34013016000h1201,m,17,inGrp
34013016000i3792,34013016000h1201,34013016000h1201,f,17,inGrp
36085020700i3591,36085020700h1590,36085020700h1590,f,42,inGrp
36085020700i6336,36085020700h1590,36085014606w206,m,71,inGrp
36085020700i2773,36085020700h1590,36061000900w1940,m,41,inGrp
36085020700i4378,36085020700h1590,36085021300s1,f,16,inGrp
36085020700i5619,36085020700h1590,36061003100w1939,m,41,inGrp
36085020700i5694,36085020700h1590,36061013100w1613,m,64,inGrp
34017015802i1315,34017015802h771,34017020100w132,m,70,inGrp
36047032600i913,36047032600h1529,36047015200w187,m,29,inGrp
36047032600i4359,36047032600h1529,36047032600h1529,m,22,inGrp
36047032600i5556,36047032600h1529,36047030200s2,m,5,inGrp
34017001800i2669,34017001800h991,34017007800s1,m,11,inGrp
34017001800i1841,34017001800h991,34017001800h991,f,45,inGrp
34017001800i2667,34017001800h991,34017007800s1,m,7,inGrp
34017001800i1206,34017001800h991,34017001800h991,m,42,inGrp
34017001800i2668,34017001800h991,34017017800d2,m,2,inGrp
36005004001i315,36005004001h206,36005004001h206,f,58,inGrp
36005004001i344,36005004001h206,36005001600s10,f,14,inGrp
36005004001i1416,36005004001h206,36005004001h206,f,48,inGrp
36119007200i2132,36119007200h264,36119007200h264,f,79,inGrp
34013011100i3395,34013011100h1316,34013007400w245,f,35,inGrp
34013011100i1972,34013011100h1316,34013011100h1316,f,44,inGrp
36005025300i153,36005025300h121,36005025300h121,f,20,inGrp
34003029100i2211,34003029100h1087,34013008100s0,m,6,inGrp
34003029100i1568,34003029100h1087,36005021501w24,f,48,inGrp
34003029100i2175,34003029100h1087,34003015200s1,m,16,inGrp
34003029100i2186,34003029100h1087,34013008100s0,f,6,inGrp
34003029100i1457,34003029100h1087,34003029100h1087,m,54,inGrp
34003007001i3600,34003007001h356,34003007001h356,m,62,inGrp
34003007001i648,34003007001h356,34003007001s1,m,17,inGrp
34003007001i563,34003007001h356,34003007001h356,f,55,inGrp
34003007001i330,34003007001h356,34003007001h356,m,62,inGrp
36061017100i8907,36061017100h3463,36061005800w1127,m,41,inGrp
36061017100i5032,36061017100h3463,36061017100h3463,m,28,inGrp
36061017100i5480,36061017100h3463,36061017100h3463,f,22,inGrp
36061019400i329,36061019400h567,36061019400h567,m,29,inGrp
36061018200i3937,36061018200h2124,36061018200h2124,f,32,inGrp
36061018200i2331,36061018200h2124,36061018200h2124,m,28,inGrp
36061018200i5001,36061018200h2124,36061009900w461,f,77,inGrp
36005036100i822,36005036100h727,36005036100h727,f,20,inGrp
36005036100i437,36005036100h727,36005000400d0,m,0,inGrp
36005036100i4569,36005036100h727,36005036100h727,m,40,inGrp
36005036100i3923,36005036100h727,36005000400s0,f,6,inGrp
36047046400i334,36047046400h171,36081029100w60,m,64,inGrp
36047046400i2652,36047046400h171,36047123700w91,f,41,inGrp
36047046400i2649,36047046400h171,36061001300s0,m,15,inGrp
36047046400i143,36047046400h171,36061001300s0,m,14,inGrp
36047046400i319,36047046400h171,36047049400w41,f,51,inGrp
36047044100i3118,36047044100h1716,36047044100h1716,m,43,inGrp
36047044100i3681,36047044100h1716,36047044100h1716,m,63,inGrp
36047044100i3111,36047044100h1716,36047044100h1716,m,41,inGrp
36047043200i3792,36047043200h384,36047028800w22,m,30,inGrp
36047043200i3206,36047043200h384,36047043200h384,f,48,inGrp
36047043200i391,36047043200h384,36047053800w220,f,26,inGrp
36047043200i333,36047043200h384,36047022700d2,f,0,inGrp
36047043200i340,36047043200h384,36047022700d2,f,1,inGrp
36047043200i3654,36047043200h384,36047043200h384,f,75,inGrp
34003015500i1428,34003015500h1139,34003007002w85,m,31,inGrp
34003015500i1848,34003015500h1139,34039031601s0,f,5,inGrp
34003015500i2001,34003015500h1139,34003015400w673,f,31,inGrp
36061015801i4068,36061015801h2331,36061015801h2331,f,62,inGrp
36061015801i4069,36061015801h2331,36061015801h2331,f,60,inGrp
36061015801i4050,36061015801h2331,36061015801h2331,f,52,inGrp
36061012700i2180,36061012700h2261,36061012700h2261,f,29,inGrp
36061012700i505,36061012700h2261,36061006400s5,f,6,inGrp
36061015001i1563,36061015001h866,36061010400w1945,m,45,inGrp
36061015001i1592,36061015001h866,36061008000w887,f,44,inGrp
36047074400i1086,36047074400h371,36081044800s1,m,17,inGrp
36047074400i973,36047074400h371,36047074400h371,m,62,inGrp
36047074400i2312,36047074400h371,36081037700d0,f,2,inGrp
36047074400i1041,36047074400h371,36047031702w5,f,60,inGrp
36047074400i1097,36047074400h371,36081044800s1,m,17,inGrp
36081155102i894,36081155102h130,36081155102h130,f,72,inGrp
34031124800i3387,34031124800h1451,34031125000w13,m,38,inGrp
34031124800i2993,34031124800h1451,34031154001w65,f,62,inGrp
34031124800i4075,34031124800h1451,34031124800h1451,f,39,inGrp
34031124800i3001,34031124800h1451,34031124800h1451,f,57,inGrp
36005035000i191,36005035000h12,36005035000h12,f,87,inGrp
34003011200i455,34003011200h445,34003052100s1,f,14,inGrp
34003011200i547,34003011200h445,34003011200h445,f,22,inGrp
34003011200i459,34003011200h445,34003042400s5,f,11,inGrp
36081033402i12412,36081033402h3816,36047000900w8023,m,72,inGrp
36081033402i11767,36081033402h3816,36081033402h3816,m,88,inGrp
36081033402i5682,36081033402h3816,36081033402w131,f,60,inGrp
36081033402i9285,36081033402h3816,36081033402h3816,f,74,inGrp
36047022100i3532,36047022100h1415,36047022100h1415,m,20,inGrp
36047022100i3105,36047022100h1415,36047022100h1415,m,54,inGrp
36047022100i3228,36047022100h1415,36047080200w11,m,26,inGrp
36047022100i2154,36047022100h1415,36047044900w52,m,59,inGrp
36047022100i2156,36047022100h1415,36081032000w332,m,65,inGrp
36047023500i3785,36047023500h1014,36005028500w37,m,27,inGrp
36047023500i2361,36047023500h1014,36047000900w6850,f,29,inGrp
36047023500i2364,36047023500h1014,36061008300w334,f,22,inGrp
34017013200i3257,34017013200h927,34017013200h927,f,3,inGrp
34017013200i3237,34017013200h927,34013014600s0,f,4,inGrp
34017013200i1483,34017013200h927,34017013200h927,m,22,inGrp
34017013200i1842,34017013200h927,34017013200h927,f,18,inGrp
34017013200i3906,34017013200h927,34013014600s0,m,5,inGrp
36081056700i1181,36081056700h644,36081056700h644,f,4,inGrp
36081056700i1007,36081056700h644,36061011900w2396,f,20,inGrp
36081056700i1190,36081056700h644,36081056700h644,m,5,inGrp
36081056700i659,36081056700h644,36047048500w134,m,34,inGrp
36061023300i6464,36061023300h1450,36061023600s1,m,9,inGrp
36061023300i1277,36061023300h1450,36061023300h1450,m,63,inGrp
36061023300i2323,36061023300h1450,36061023300h1450,f,68,inGrp
36005017902i1711,36005017902h825,36005017902h825,m,1,inGrp
36005017902i1714,36005017902h825,36005000400s0,m,4,inGrp
36005017902i3070,36005017902h825,36005000400s0,m,4,inGrp
36005017902i1589,36005017902h825,36005017902h825,f,38,inGrp
36005017902i987,36005017902h825,36005017902h825,m,49,inGrp
34003054300i660,34003054300h479,34003054300h479,m,29,inGrp
34003054300i815,34003054300h479,34013010100s2,f,10,inGrp
34003054300i6037,34003054300h479,34003054300h479,f,77,inGrp
34003054300i7032,34003054300h479,36061020300w1310,f,49,inGrp
34003054300i693,34003054300h479,36061014801w29,f,19,inGrp
34003054300i4785,34003054300h479,34013010100s2,f,4,inGrp
34003017100i1140,34003017100h1017,34003017100h1017,m,56,inGrp
34003017100i1542,34003017100h1017,34003042301w14,f,48,inGrp
34003017100i6224,34003017100h1017,34003017100h1017,f,49,inGrp
34003017100i6601,34003017100h1017,34003017100h1017,m,82,inGrp
34003017100i1599,34003017100h1017,34013012900s0,m,4,inGrp
36085013204i2081,36085013204h1260,36085013204h1260,m,43,inGrp
36085013204i4292,36085013204h1260,36085013204h1260,m,33,inGrp
36085013204i2342,36085013204h1260,36085007000w560,f,32,inGrp
36081122701i9737,36081122701h3666,36081122701h3666,f,86,inGrp
36081122701i9222,36081122701h3666,36081122701h3666,m,84,inGrp
36081122701i8869,36081122701h3666,36081005300w44,m,53,inGrp
36081122701i8498,36081122701h3666,36081122701h3666,m,39,inGrp
36081122701i6861,36081122701h3666,36081122701h3666,f,27,inGrp
36081122701i6603,36081122701h3666,36081122701h3666,m,20,inGrp
36047067400i1653,36047067400h341,36047067400h341,m,47,inGrp
36047067400i605,36047067400h341,36047010100w30,f,18,inGrp
36047067400i383,36047067400h341,36047011400w545,m,24,inGrp
36047067400i754,36047067400h341,36081094201s1,f,16,inGrp
36047067400i1380,36047067400h341,36047067400h341,m,22,inGrp
36047067400i1773,36047067400h341,36061003100w1961,f,46,inGrp
36047067400i1710,36047067400h341,36047067400h341,m,47,inGrp
36061012900i2422,36061012900h2121,36061012900h2121,f,22,inGrp
36061012900i4193,36061012900h2121,36061013500d0,m,0,inGrp
36061012900i2376,36061012900h2121,36061005200w1305,m,32,inGrp
36061024302i2163,36061024302h2357,36061024302h2357,m,54,inGrp
36061024302i4788,36061024302h2357,36061024302h2357,f,49,inGrp
36061024302i5670,36061024302h2357,36061005200w1165,f,66,inGrp
36081035300i433,36081035300h195,36005038700s6,m,15,inGrp
36081035300i302,36081035300h195,36061010400w2153,f,56,inGrp
36081035300i2326,36081035300h195,36081000100w537,f,28,inGrp
36047006900i1645,36047006900h1090,36047000900w11331,m,64,inGrp
36047006900i1904,36047006900h1090,36061009800w226,f,50,inGrp
36061017300i4658,36061017300h3558,36061017300h3558,m,41,inGrp
36061017300i8584,36061017300h3558,36061017300h3558,f,25,inGrp
36061017300i5125,36061017300h3558,36061017300h3558,f,47,inGrp
36061003602i1820,36061003602h1300,36061003602h1300,m,55,inGrp
36061003602i1821,36061003602h1300,36061003602h1300,m,56,inGrp
